time,close,RSI
2022-07-11,1301.9,
2022-07-18,1563.87,
2022-07-25,1643.63,
2022-08-01,1636.81,
2022-08-08,1893.08,
2022-08-15,1580.9,
2022-08-22,1389.22,
2022-08-29,1528.87,
2022-09-05,1715.15,
2022-09-12,1321.0,
2022-09-19,1291.2,
2022-09-26,1272.53,
2022-10-03,1314.92,
2022-10-10,1298.63,
2022-10-17,1357.95,51.40459997093066
2022-10-24,1588.74,56.78751964839444
2022-10-31,1570.554,56.258688262102936
2022-11-07,1201.466,46.744490486922174
2022-11-14,1125.56,45.05687124596349
2022-11-21,1165.5,46.1583572364906
2022-11-28,1258.146,48.726177281182366
2022-12-05,1234.514,48.096070195689926
2022-12-12,1152.974,45.890941685369526
2022-12-19,1170.887,46.47156062118694
2022-12-26,1195.582,47.310956670500765
2023-01-02,1187.042,47.036262987295416
2023-01-09,1493.268,56.73641099818653
2023-01-16,1599.556,59.50840019532664
2023-01-23,1631.547,60.33222542826875
2023-01-30,1622.565,59.96334473799027
2023-02-06,1503.685,55.15656504365672
2023-02-13,1682.624,60.313504277257714
2023-02-20,1623.7711,57.95293827745384
2023-02-27,1554.1719,55.2014170049949
2023-03-06,1562.807,55.48381600240342
2023-03-13,1793.0331,62.30625990902113
2023-03-20,1777.6017,61.62453190579802
2023-03-27,1791.0259,62.01391026403921
2023-04-03,1826.1292,63.06915119480915
2023-04-10,2103.7469,70.13511981990109
2023-04-17,1867.9891,59.69052871023565
2023-04-24,1870.7031,59.76481187397227
2023-05-01,1878.5278,59.99371621940207
2023-05-08,1797.2519,56.404182129028655
2023-05-15,1798.38,56.4431367882221
2023-05-22,1908.65032975,60.18790836671928
2023-05-29,1888.84849151,59.20356166825592
2023-06-05,1752.27867248,52.79098576989284
2023-06-12,1718.565201,51.3134125689489
2023-06-19,1897.785,58.03729224945855
2023-06-26,1936.59016351,59.3464655021591
2023-07-03,1861.4410814,55.720940506580334
2023-07-10,1921.43608504,57.93056662383069
2023-07-17,1887.81040038,56.23669333827986
2023-07-24,1859.50216739,54.784393433842745
2023-07-31,1826.5452512,53.06619633591974
2023-08-07,1838.94928582,53.65533423743479
2023-08-14,1684.48263522,45.92441270005027
2023-08-21,1657.04185361,44.69244614559798
2023-08-28,1635.06548467,43.68179806204589
2023-09-04,1616.38931974,42.796098447453765
2023-09-11,1622.44736309,43.19842223173979
2023-09-18,1580.48442043,41.04500298245316
2023-09-25,1733.4460332,50.693619215313895
2023-10-02,1632.97836733,45.43400408615143
2023-10-09,1557.280084,41.90605845479998
2023-10-16,1662.85,47.973483846948405
2023-10-23,1794.54,54.37488286440413
2023-10-30,1891.33109204,58.42399823622626
2023-11-06,2043.87119791,63.86651032682647
2023-11-13,2009.75646275,61.914458241754495
2023-11-20,2061.81312802,63.73589541707703
2023-11-27,2192.84485272,67.8976433351967
2023-12-04,2351.23,72.0700919514727
2023-12-11,2195.92657985,63.37237420436554
2023-12-18,2262.75999357,65.31246045343366
2023-12-25,2280.32792843,65.82488974207465
2024-01-01,2221.921385,62.51820764999881
2024-01-08,2469.80393167,69.51707901035172
2024-01-15,2452.9671559,68.58036904446043
2024-01-22,2253.57593173,58.523244752383405
2024-01-29,2296.33559602,59.88195451693826
2024-02-05,2507.75898922,65.84046032968699
2024-02-12,2875.84227589,73.28088083106923
2024-02-19,3110.02304656,76.75054933087732
2024-02-26,3474.201437,80.90358228148058
2024-03-04,3880.60572,84.2785784317364
2024-03-11,3637.5140919,75.66447987542857
2024-03-18,3446.03880143,69.62774141452586
2024-03-25,3633.35796297,71.98273735335347
2024-04-01,3445.96307883,66.43318023569053
2024-04-08,3151.44225797,58.76501013453595
2024-04-15,3147.5232958,58.66797086582181
2024-04-22,3258.557673,60.65058436947872
2024-04-29,3133.22115858,57.30880683619198
2024-05-06,2926.8853737,52.208830777700655
2024-05-13,3069.10670543,55.17017367094668
2024-05-20,3824.0780913,66.89656805708731
2024-05-27,3776.31259549,65.72518817767445
2024-06-03,3703.28296647,63.88335156222949
2024-06-10,3621.44889618,61.793656575633534
2024-06-17,3418.89538235,56.83775748622959
2024-06-24,3431.5474455,57.0693647243646
2024-07-01,2928.25451399,46.40256225708414
2024-07-08,3246.45078015,52.45332714477789
2024-07-15,3535.57654336,57.18327243622685
2024-07-22,3270.1372983,52.06262288920963
2024-07-29,2683.26449397,42.91290855990197
2024-08-05,2553.59264709,41.1903904573497
2024-08-12,2611.51593742,42.30445495571452
2024-08-19,2746.2161718,44.91766427101935
2024-08-26,2424.76010927,40.23421903979781
2024-09-02,2294.0769918,38.47775000288012
2024-09-09,2317.03032373,38.981617734238384
2024-09-16,2580.4422189,44.59010798289296
2024-09-23,2656.192149,46.123716274563606
2024-09-30,2439.1427471,42.49443795746181
2024-10-07,2467.2802176,43.11928279845277
2024-10-14,2745.720746,49.02230736154533
2024-10-21,2503.98349327,44.686393475831125
2024-10-28,2455.6539392,43.85132232055142
2024-11-04,3183.6529695,56.91295771410251
2024-11-11,3075.2,54.86532840632759
2024-11-18,3362.96,59.07284113630077
2024-11-25,3709.83,63.490952452028125
2024-12-02,4004.61,66.77360032633835
2024-12-09,3953.62,65.6736162268117
2024-12-16,3273.93,53.11341980810728
2024-12-23,3347.99,54.142556009141856
2024-12-30,3632.49,57.95998048127143
2025-01-06,3279.06,52.14978249421486
